ID,Number,YS(MPa),UTS(MPa),El(%),Al(at%),Co(at%),Cr(at%),Fe(at%),Ni(at%),Ta(at%),Nb(at%),Mo(at%),Ti(at%),V(at%),Mn(at%),C(at%),Cu(at%),W(at%),Hom_Temp(K),CR(%),recrystalize temperature/K,recrystalize time/mins,Anneal_Temp(K),Anneal_Time(h),aging temperature/K,aging time/hours,?,T_K,E,?r,?.1,??,VEC,?H,?S,?.2,?.3,?.4,D.?,e/a,Ec_eV/atom,G,?.5,D.r,A,F,w,?G,D.G,total_at%,Processing_Description
372,15,294.0,625.0,36.0,0.0,20.0,10.0,45.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1373,75.0,0,0.0,1173,1.0,0,0.0,1.815,1864.05,207.45,0.021431528,2.222985283,0.090138782,8.0,-5.36,11.85826703,-4123.95572,25817.54471,1.087849774,0.0902,1.75,4.411,79.5,-0.018723997,0.0243,-4.490113966,-130.0097411,11198.68024,0.195009125,14.37,100.0,Homogenization was performed at 1373K. followed by cold rolling to 75.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
373,161,185.0,520.0,63.0,0.0,20.08,20.06,19.88,20.07,0.0,0.0,0.0,0.0,0.0,19.91,0.0,0.0,0.0,1473,80.0,0,0.0,1473,2.0,0,0.0,1.766246,1801.5917,219.4432,0.036597471,4.015533104,0.138306498,8.0019,-4.16893576,13.38078902,-5782.463397,9990.323831,1.114285284,0.150315537,1.3996,4.025325,85.6118,-0.014616997,0.046314596,-5.211199597,-56.78054065,10522.14331,0.174534258,13.78659552,100.0,Homogenization was performed at 1473K. followed by cold rolling to 80.0% reduction. First heat treatment was performed at 1473K for 2.0 hours
374,41,367.0,751.0,44.2,0.0,10.0,25.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1373,75.0,0,0.0,1173,0.166666667,0,0.0,1.8105,1851.15,222.75,0.023418424,2.608227028,0.116510729,8.35,-4.76,11.7644978,-4575.178593,21451.51874,1.114996701,0.12125,1.3,4.2415,87.05,-0.016783289,0.02675,-4.573755536,-108.25586,12696.46397,0.187445058,15.545,100.0,Homogenization was performed at 1373K. followed by cold rolling to 75.0% reduction. First heat treatment was performed at 1173K for 0.166666667 hours
375,555,226.0,763.0,75.0,2.0,32.7,32.7,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273,90.0,1373,5.0,298,0.0,0,0.0,1.81244,1872.984,226.156,0.023431791,2.649620101,0.114078247,8.225,-6.02812,9.766274018,-3034.457671,17787.62326,1.170074946,0.11484348,1.367,4.29147,87.426,-0.02952315,0.02386994,-4.532207862,-105.9953136,13587.32819,0.233614924,19.53952,100.0,Homogenization was performed at 1273K. followed by cold rolling to 90.0% reduction. Recrystallization was carried out at 1373K for 5.0 minutes. First heat treatment was performed at 298K
376,411,430.0,768.0,67.4,0.0,20.0,20.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1473,70.0,0,0.0,1073,0.16667,0,0.0,1.7728,1823.27,221.04,0.032241517,3.563332456,0.124387138,7.87,-2.9872,12.78642225,-7804.331849,12300.36808,1.11442336,0.132664,1.54,4.0781,86.24,-0.013902928,0.038286,-4.949956571,-67.28740924,10122.27279,0.169700508,13.5848,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1073K for 0.16667 hours
377,195,470.0,626.0,25.0,0.0,0.0,0.0,33.334,0.0,0.0,0.0,0.0,0.0,0.0,33.333,0.0,33.333,0.0,1073,86.0,0,0.0,1073,1.0,0,0.0,1.7600007,1562.66915,176.33368,0.036707652,3.236397691,0.151216689,5.33336,7.555577777,9.133862567,1889.095139,6778.619528,1.09468947,0.155554778,1.33334,3.5600072,70.00012,-0.022260861,0.048888778,-4.86746771,-62.60078008,8377.861201,0.222538622,15.11104889,100.0,Homogenization was performed at 1073K. followed by cold rolling to 86.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
378,834,531.0,917.0,32.0,1.1,1.51,25.03,19.07,47.37,0.0,0.0,5.55,0.19,0.0,0.0,0.0,0.0,0.19,1323,40.0,1283,6.0,298,0.0,0,0.0,1.842634005,1917.961508,227.9871004,0.028181692,3.212531119,0.131977166,8.285300015,-6.00947696,10.92321959,-3486.212669,13753.60467,1.20718975,0.135034012,1.287200006,4.453868021,89.22410015,-0.023795392,0.031203345,-4.78743593,-80.65341943,13338.36537,0.222707402,19.62000645,100.01,Homogenization was performed at 1323K. followed by cold rolling to 40.0% reduction. Recrystallization was carried out at 1283K for 6.0 minutes. First heat treatment was performed at 298K
379,228,291.0,619.0,43.15,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1423,95.0,0,0.0,1273,1.0,0,0.0,1.766,1801.2,219.4,0.036643873,4.019832882,0.138361844,8.0,-4.16,13.3808668,-5793.658002,9965.096442,1.114281099,0.1504,1.4,4.024,85.6,-0.014576561,0.0464,-5.214125557,-56.69187889,10506.91257,0.174312219,13.76,100.0,Homogenization was performed at 1423K. followed by cold rolling to 95.0% reduction. First heat treatment was performed at 1273K for 1.0 hours
380,862,1354.0,1506.0,15.8,1.41,0.16,20.48,19.01,52.94,0.0,3.1,1.82,1.08,0.0,0.0,0.0,0.0,0.0,1253,0.0,0,0.0,993,8.0,893,8.0,1.830258005,1880.442409,214.9332007,0.037306133,4.009163272,0.120513127,8.407700016,-8.795241453,10.61664898,-2269.863435,7628.286451,1.207069608,0.121447023,1.279900006,4.469841022,83.80760028,-0.029669503,0.037228751,-5.204548658,-55.70159722,13546.8912,0.236833419,18.96924939,100.0,Homogenization was performed at 1253K. First heat treatment was performed at 993K for 8.0 hours. Secondary heat treatment was conducted at 893K for 8.0 hours
381,53,280.0,710.0,40.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,92.0,0,0.0,1173,1.0,0,0.0,1.82,1871.75,224.75,0.01176159,1.321708679,0.096695398,8.25,-3.75,11.52565132,-5752.836761,83316.95755,1.034823207,0.1,1.5,4.3025,87.0,-0.017244782,0.01625,-7.38465545,-540.8620011,12617.80775,0.188344478,15.75,100.0,Homogenization was performed at 1473K. followed by cold rolling to 92.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
382,368,217.0,566.0,77.0,6.52,21.74,21.74,21.74,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,1373,0.0,0,0.0,0,0.0,0,0.0,1.811524,1777.047,207.7654,0.035222645,3.659023506,0.1065435,7.435,-4.3836136,13.99291388,-5672.503989,11278.83439,1.169488546,0.111537792,1.5652,4.19003,80.48,-0.046572805,0.035675818,-4.966868516,-60.53350022,11947.71033,0.286797951,23.43684528,100.0,Homogenization was performed at 1373K
383,819,345.0,758.0,39.0,0.21,2.87,27.1,33.31,35.53,0.0,0.0,0.59,0.24,0.0,0.0,0.0,0.0,0.15,1323,50.0,1450,6.0,298,0.0,0,0.0,1.815373005,1887.970708,225.9323004,0.017824925,2.013613201,0.106446987,8.162400015,-4.573971225,10.45105324,-4313.818651,32893.08578,1.207470298,0.110608332,1.375800006,4.312640021,88.77960015,-0.018165274,0.020215924,-4.704962403,-175.1745143,12185.80346,0.193196592,16.79275691,100.0,Homogenization was performed at 1323K. followed by cold rolling to 50.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
384,790,462.0,931.0,46.0,0.88,1.01,23.99,5.32,62.74,0.0,0.0,5.57,0.5,0.0,0.0,0.0,0.0,0.0,1323,20.0,1394,6.0,298,0.0,0,0.0,1.855092007,1900.553812,225.2607008,0.029470423,3.319264056,0.131398283,8.610500021,-6.70051763,8.866186268,-2514.830203,10208.5513,1.20741858,0.127009048,1.141700008,4.47523703,87.85780032,-0.023081436,0.030499738,-4.821989399,-75.76351653,14911.41453,0.225573915,18.83244709,100.01,Homogenization was performed at 1323K. followed by cold rolling to 20.0% reduction. Recrystallization was carried out at 1394K for 6.0 minutes. First heat treatment was performed at 298K
385,795,372.0,855.0,55.0,0.88,1.01,23.99,5.32,62.74,0.0,0.0,5.57,0.5,0.0,0.0,0.0,0.0,0.0,1323,20.0,1450,6.0,298,0.0,0,0.0,1.855092007,1900.553812,225.2607008,0.029470423,3.319264056,0.131398283,8.610500021,-6.70051763,8.866186268,-2514.830203,10208.5513,1.20741858,0.127009048,1.141700008,4.47523703,87.85780032,-0.023081436,0.030499738,-4.821989399,-75.76351653,14911.41453,0.225573915,18.83244709,100.01,Homogenization was performed at 1323K. followed by cold rolling to 20.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
386,311,1367.0,1493.0,9.1,3.125,31.25,31.25,0.0,31.25,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,1473,80.0,0,0.0,0,0.0,0,0.0,1.8209375,1893.40625,227.4375,0.03028738,3.444242966,0.129019363,8.09375,-6.77734375,10.86691661,-3035.922124,11846.30551,1.169773536,0.130957031,1.40625,4.3596875,87.875,-0.034601763,0.031972656,-4.839276763,-71.90365378,13386.84403,0.25212343,21.6796875,100.0,Homogenization was performed at 1473K. followed by cold rolling to 80.0% reduction
387,772,379.0,883.0,46.0,0.68,5.16,25.75,3.27,59.11,0.0,0.0,1.27,0.13,0.0,0.0,0.0,0.0,4.63,1473,50.0,1505,6.0,298,0.0,0,0.0,1.862950005,1949.944708,231.5742004,0.030757725,3.561347819,0.158414765,8.561600015,-5.780968861,9.687737668,-3267.713986,10240.32978,1.207336601,0.147306396,1.158200006,4.574755021,90.37600015,-0.02854746,0.032044813,-4.950305054,-70.56909608,14722.7747,0.264359433,22.15655866,100.0,Homogenization was performed at 1473K. followed by cold rolling to 50.0% reduction. Recrystallization was carried out at 1505K for 6.0 minutes. First heat treatment was performed at 298K
388,264,1120.0,1175.0,14.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1273,80.0,0,0.0,0,0.0,0,0.0,1.766,1801.2,219.4,0.036643873,4.019832882,0.138361844,8.0,-4.16,13.3808668,-5793.658002,9965.096442,1.114281099,0.1504,1.4,4.024,85.6,-0.014576561,0.0464,-5.214125557,-56.69187889,10506.91257,0.174312219,13.76,100.0,Homogenization was performed at 1273K. followed by cold rolling to 80.0% reduction
389,797,359.0,841.0,55.0,0.88,1.01,23.99,5.32,62.74,0.0,0.0,5.57,0.5,0.0,0.0,0.0,0.0,0.0,1323,40.0,1450,6.0,298,0.0,0,0.0,1.855092007,1900.553812,225.2607008,0.029470423,3.319264056,0.131398283,8.610500021,-6.70051763,8.866186268,-2514.830203,10208.5513,1.20741858,0.127009048,1.141700008,4.47523703,87.85780032,-0.023081436,0.030499738,-4.821989399,-75.76351653,14911.41453,0.225573915,18.83244709,100.01,Homogenization was performed at 1323K. followed by cold rolling to 40.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
390,517,490.0,840.0,45.0,7.0,23.3,23.2,23.2,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,1423,2.0,298,0.0,893,50.0,1.80545,1805.79,213.807,0.036447556,3.896371307,0.107535099,7.885,-7.281432,12.82759205,-3181.233781,9656.245864,1.169527086,0.1137877,1.605,4.23885,82.707,-0.041444208,0.03651294,-5.096016063,-57.11077154,11913.02856,0.268044951,21.546246,100.0,Homogenization was performed at 298K. Recrystallization was carried out at 1423K for 2.0 minutes. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 893K for 50.0 hours
391,511,792.0,1004.0,38.0,0.7,37.0,18.4,0.0,43.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,298,0.0,0,0.0,298,0.0,0,0.0,1.84821,1821.894,216.361,0.021960975,2.3757493,0.097996408,8.803,-4.5848,9.240249365,-3671.862432,19159.3354,1.207880013,0.08694634,1.391,4.35446,82.232,-0.019079653,0.01913256,-4.431220532,-119.5450363,15324.25323,0.1983592,13.290404,100.0,Homogenization was performed at 298K. First heat treatment was performed at 298K
392,1102,850.0,1086.0,31.2,7.5,20.5,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,0.0,1373,20.0,1373,20.0,973,2.0,1.80215,1804.975,213.62,0.037457601,4.000846387,0.108806606,7.83,-7.5525,12.85898611,-3073.174241,9164.880437,1.169460351,0.1159425,1.595,4.231,82.845,-0.043403622,0.038031,-5.17137479,-55.21442241,11764.24159,0.273803793,22.23555,100.0,Homogenization was performed at 1473K. Recrystallization was carried out at 1373K for 20.0 minutes. First heat treatment was performed at 1373K for 20.0 hours. Secondary heat treatment was conducted at 973K for 2.0 hours
393,886,547.4,860.6,18.0,3.34,9.13,20.71,9.18,51.26,0.0,3.34,1.73,0.97,0.0,0.0,0.0,0.0,0.34,1213,0.0,0,0.0,298,0.0,1143,100.0,1.830034003,1869.422705,212.7783003,0.041808456,4.447966136,0.128577988,8.35490001,-10.03444709,12.20455368,-2273.71469,6982.221741,1.206833613,0.127992568,1.313700004,4.480120013,82.44080012,-0.038867211,0.043120579,-5.446001268,-47.81995929,13826.81962,0.267515862,21.07711596,100.0,Homogenization was performed at 1213K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1143K for 100.0 hours
394,937,682.0,1118.0,34.0,2.5,17.18,20.55,2.01,55.29,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,1353,0.0,0,0.0,973,16.0,1073,2.0,1.835224009,1814.812415,212.6520012,0.03662085,3.893748547,0.114747507,8.642800027,-8.273095982,10.12296597,-2220.605726,7548.330886,1.207391221,0.107503474,1.26660001,4.342201037,81.92290044,-0.029268717,0.032633316,-5.073581063,-56.62060757,14930.25166,0.233581165,17.02288954,100.0,Homogenization was performed at 1353K. First heat treatment was performed at 973K for 16.0 hours. Secondary heat treatment was conducted at 1073K for 2.0 hours
395,283,103.0,320.0,49.0,0.0,33.33,0.0,33.34,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,0.0,0,0.0,0,0.0,0,0.0,1.873329,1769.0042,206.6671,0.006532131,0.674988251,0.032999511,8.9999,-1.33346664,9.133862485,-12117.16935,214064.5445,1.017387167,0.035557111,1.6667,4.369991,77.6671,-0.000851087,0.008889111,2.614596394,477.9341072,14415.34887,0.039802636,3.1113555,100.0,Homogenization was performed at 1373K
396,209,506.0,933.0,59.3,0.0,18.0,12.5,55.0,7.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1523,79.0,0,0.0,1373,1.0,0,0.0,1.8481,1924.95,227.22,0.022323988,2.536228303,0.111132309,7.92,-2.331,10.62381627,-8773.193961,21317.53484,1.105759,0.101251,1.805,4.479,87.745,-0.014798632,0.022552,-4.508984027,-114.2343229,10976.79765,0.183645431,14.63145,100.0,Homogenization was performed at 1523K. followed by cold rolling to 79.0% reduction. First heat treatment was performed at 1373K for 1.0 hours
397,168,342.0,503.0,10.9,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,1273,0.0,0,0.0,0,0.0,0,0.0,1.77,1719.2,201.6,0.03463617,3.491325958,0.141844986,6.4,2.72,13.3808668,8457.49493,11153.84274,1.114051309,0.1536,1.2,3.844,80.2,-0.033574185,0.0448,-5.007814757,-64.38338567,10031.20871,0.265606523,22.4,100.0,Homogenization was performed at 1273K
398,620,545.0,1110.0,20.0,16.13,16.13,16.13,16.13,35.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,0,0.0,298,0.0,0,0.0,1.803542,1692.514,194.8384,0.051760757,5.042491567,0.120176679,7.7418,-11.88368072,12.84350559,-1829.215504,4793.826762,1.168811503,0.126537269,1.6452,4.18192,75.0322,-0.060892309,0.058899018,-5.805173881,-37.12175957,12083.01147,0.340733296,25.2457082,100.0,Homogenization was performed at 298K. First heat treatment was performed at 298K
399,800,710.0,869.0,26.0,0.21,2.87,27.1,33.31,35.53,0.0,0.0,0.59,0.24,0.0,0.0,0.0,0.0,0.15,1323,10.0,0,0.0,298,0.0,0,0.0,1.815373005,1887.970708,225.9323004,0.017824925,2.013613201,0.106446987,8.162400015,-4.573971225,10.45105324,-4313.818651,32893.08578,1.207470298,0.110608332,1.375800006,4.312640021,88.77960015,-0.018165274,0.020215924,-4.704962403,-175.1745143,12185.80346,0.193196592,16.79275691,100.0,Homogenization was performed at 1323K. followed by cold rolling to 10.0% reduction. First heat treatment was performed at 298K
400,435,1426.0,1750.0,1.4,3.0,32.33,0.0,0.0,32.34,0.0,0.0,0.0,0.0,32.33,0.0,0.0,0.0,0.0,1373,66.0,0,0.0,973,1.0,0,0.0,1.800777,1864.1835,175.7021,0.040145012,3.526781436,0.128093818,7.8502,-15.59289368,9.980092991,-1193.154078,6192.576907,1.168850307,0.128532301,1.7066,4.673606,64.801,-0.026986594,0.050740489,-4.660528264,-51.29133773,12433.32273,0.229826467,14.45465504,100.0,Homogenization was performed at 1373K. followed by cold rolling to 66.0% reduction. First heat treatment was performed at 973K for 1.0 hours
401,773,483.0,917.0,46.0,0.88,1.01,23.99,5.32,62.74,0.0,0.0,5.57,0.5,0.0,0.0,0.0,0.0,0.0,1323,0.0,0,0.0,298,0.0,0,0.0,1.855092007,1900.553812,225.2607008,0.029470423,3.319264056,0.131398283,8.610500021,-6.70051763,8.866186268,-2514.830203,10208.5513,1.20741858,0.127009048,1.141700008,4.47523703,87.85780032,-0.023081436,0.030499738,-4.821989399,-75.76351653,14911.41453,0.225573915,18.83244709,100.01,Homogenization was performed at 1323K. First heat treatment was performed at 298K
402,536,387.0,810.0,31.0,14.2,15.3,14.2,14.2,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,0,0.0,298,0.0,0,0.0,1.81595,1697.2,195.555,0.049860396,4.875224848,0.117711926,8.001,-11.273096,12.32939202,-1856.228683,4959.412344,1.169094142,0.1203985,1.579,4.21225,75.137,-0.054410455,0.05445022,-5.679853815,-38.77813699,12809.1753,0.319278486,22.837182,100.0,Homogenization was performed at 298K. First heat treatment was performed at 298K
403,892,844.0,1331.0,22.3,0.88,1.01,28.65,2.67,58.93,0.6,1.17,5.59,0.5,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,873,6.0,923,500.0,1.839334004,1940.807706,227.4609005,0.034201354,3.889735398,0.142111776,8.386800011,-8.398059853,9.353411945,-2161.591403,7996.196553,1.207088185,0.141725714,1.133000004,4.522246014,89.03200021,-0.027304564,0.036437738,-5.152484708,-61.61948272,14316.41784,0.238519893,20.95476235,100.0,Homogenization was performed at 1423K. First heat treatment was performed at 873K for 6.0 hours. Secondary heat treatment was conducted at 923K for 500.0 hours
404,842,386.0,834.0,40.0,1.1,1.51,25.03,19.07,47.37,0.0,0.0,5.55,0.19,0.0,0.0,0.0,0.0,0.19,1323,20.0,1394,6.0,298,0.0,0,0.0,1.842634005,1917.961508,227.9871004,0.028181692,3.212531119,0.131977166,8.285300015,-6.00947696,10.92321959,-3486.212669,13753.60467,1.20718975,0.135034012,1.287200006,4.453868021,89.22410015,-0.023795392,0.031203345,-4.78743593,-80.65341943,13338.36537,0.222707402,19.62000645,100.01,Homogenization was performed at 1323K. followed by cold rolling to 20.0% reduction. Recrystallization was carried out at 1394K for 6.0 minutes. First heat treatment was performed at 298K
405,106,390.0,705.0,57.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,80.0,0,0.0,1073,1.0,0,0.0,1.82,1871.75,224.75,0.01176159,1.321708679,0.096695398,8.25,-3.75,11.52565132,-5752.836761,83316.95755,1.034823207,0.1,1.5,4.3025,87.0,-0.017244782,0.01625,-7.38465545,-540.8620011,12617.80775,0.188344478,15.75,100.0,Homogenization was performed at 1473K. followed by cold rolling to 80.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
406,630,390.0,851.0,76.0,0.0,33.3,33.3,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1123,2.0,0,0.0,1.81676,1891.836,229.304,0.013525163,1.550687042,0.111438335,8.335,-4.88844,9.133854257,-3534.819759,49930.85832,1.034833036,0.11107548,1.333,4.31013,88.654,-0.021516395,0.01777554,-5.553837602,-321.9759797,13846.37253,0.210029363,17.76888,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1123K for 2.0 hours
407,421,1094.0,1205.0,9.6,4.76,23.81,23.81,23.81,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,80.0,0,0.0,0,0.0,0,0.0,1.810004,1827.0655,217.3363,0.031178384,3.388097345,0.104423082,8.0001,-6.21221948,12.56822197,-3696.418781,12929.05044,1.169750323,0.109746957,1.5714,4.259065,84.0964,-0.034373343,0.030380131,-4.81787179,-70.42962479,12129.21443,0.244970862,19.817063,100.0,Homogenization was performed at 1373K. followed by cold rolling to 80.0% reduction
408,2,442.0,745.0,53.0,0.0,10.0,15.0,35.0,25.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1373,75.0,0,0.0,1173,0.166666667,0,0.0,1.7955,1863.9,209.3,0.028430794,2.975282556,0.113643082,7.95,-6.26,13.37625296,-3982.747268,16548.41892,1.114647226,0.12065,1.55,4.3385,81.15,-0.022619892,0.03485,-4.643188146,-82.16546007,11057.37381,0.213163198,16.755,100.0,Homogenization was performed at 1373K. followed by cold rolling to 75.0% reduction. First heat treatment was performed at 1173K for 0.166666667 hours
409,1010,331.0,1009.0,45.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,0.0,0,0.0,1073,1.0,0,0.0,1.82,1871.75,224.75,0.01176159,1.321708679,0.096695398,8.25,-3.75,11.52565132,-5752.836761,83316.95755,1.034823207,0.1,1.5,4.3025,87.0,-0.017244782,0.01625,-7.38465545,-540.8620011,12617.80775,0.188344478,15.75,100.0,Homogenization was performed at 1473K. First heat treatment was performed at 1073K for 1.0 hours
410,1084,925.0,1310.0,43.0,6.0,30.0,15.0,13.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1423,0.0,1423,2.0,1073,4.0,0,0.0,1.8129,1783.67,203.08,0.051404706,5.219633799,0.121089182,8.06,-11.9316,13.38379135,-2000.759925,5064.929518,1.206244972,0.12207,1.61,4.3148,77.41,-0.040958526,0.053076,-5.86529683,-36.69038769,12893.29636,0.2717689,19.899,100.0,Homogenization was performed at 1423K. Recrystallization was carried out at 1423K for 2.0 minutes. First heat treatment was performed at 1073K for 4.0 hours
411,626,430.0,910.0,75.0,0.0,33.3,33.3,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,0,0.0,1073,1.0,0,0.0,1.81676,1891.836,229.304,0.013525163,1.550687042,0.111438335,8.335,-4.88844,9.133854257,-3534.819759,49930.85832,1.034833036,0.11107548,1.333,4.31013,88.654,-0.021516395,0.01777554,-5.553837602,-321.9759797,13846.37253,0.210029363,17.76888,100.0,Homogenization was performed at 1473K. followed by cold rolling to 60.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
412,81,770.0,1000.0,12.0,11.111,22.222,22.222,22.222,22.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.0,0,0.0,1173,1.0,0,0.0,1.7966487,1767.42677,207.44237,0.043845796,4.547737961,0.112545725,7.66659,-9.086238026,13.14516513,-2556.95665,6837.701221,1.169115847,0.120491417,1.66665,4.2010691,80.22142,-0.05310017,0.046912642,-5.500253585,-45.22398265,11501.25056,0.306906241,24.49333729,99.999,followed by cold rolling to 80.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
413,217,786.0,1101.0,28.0,13.04,21.74,21.74,21.74,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,0,0.0,1273,1.0,0,0.0,1.792616,1749.337,204.4402,0.046643264,4.767879141,0.114592829,7.5654,-9.86630768,13.24144142,-2347.762117,6086.356544,1.168923317,0.123246669,1.6956,4.18351,79.0456,-0.058031582,0.051409882,-5.643984662,-41.95760906,11316.87518,0.323881859,25.744508,100.0,followed by cold rolling to 50.0% reduction. First heat treatment was performed at 1273K for 1.0 hours
414,35,521.0,879.0,40.3,0.0,20.0,20.0,15.0,30.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1373,75.0,0,0.0,1173,1.0,0,0.0,1.796,1873.9,211.95,0.029206476,3.095156294,0.122327429,8.05,-7.4,13.88088918,-3515.053814,16272.67568,1.11468593,0.1302,1.45,4.3485,81.8,-0.027094551,0.03645,-4.669673523,-78.08486673,12003.05104,0.23229314,18.85,100.0,Homogenization was performed at 1373K. followed by cold rolling to 75.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
415,846,310.0,752.0,49.0,1.1,1.51,25.03,19.07,47.37,0.0,0.0,5.55,0.19,0.0,0.0,0.0,0.0,0.19,1323,10.0,1450,6.0,298,0.0,0,0.0,1.842634005,1917.961508,227.9871004,0.028181692,3.212531119,0.131977166,8.285300015,-6.00947696,10.92321959,-3486.212669,13753.60467,1.20718975,0.135034012,1.287200006,4.453868021,89.22410015,-0.023795392,0.031203345,-4.78743593,-80.65341943,13338.36537,0.222707402,19.62000645,100.01,Homogenization was performed at 1323K. followed by cold rolling to 10.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
416,571,1490.0,1638.0,16.0,16.4,16.4,16.4,16.4,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,86.0,0,0.0,298,0.0,933,1.0,1.80176,1691.92,194.752,0.051988913,5.062472388,0.120379826,7.704,-11.944448,12.9121589,-1828.995353,4777.243611,1.168771169,0.12718528,1.656,4.1776,75.016,-0.061785436,0.05945984,-5.820013489,-36.93120486,11979.59084,0.343643302,25.57088,100.0,Homogenization was performed at 298K. followed by cold rolling to 86.0% reduction. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 933K for 1.0 hours
417,472,389.0,859.0,74.0,0.0,33.33,33.34,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,90.0,0,0.0,1173,0.5,0,0.0,1.816651,1892.0288,229.3383,0.013525824,1.550994704,0.11146046,8.3331,-4.88937768,9.133862485,-3534.505209,49926.0291,1.034832816,0.11112022,1.3333,4.309979,88.6693,-0.021526797,0.017778889,-5.552635099,-321.8517323,13840.60927,0.210060117,17.77948854,100.0,Homogenization was performed at 1473K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1173K for 0.5 hours
418,509,740.0,1165.0,18.0,16.4,16.4,16.4,16.4,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,0,0.0,298,0.0,0,0.0,1.80176,1691.92,194.752,0.051988913,5.062472388,0.120379826,7.704,-11.944448,12.9121589,-1828.995353,4777.243611,1.168771169,0.12718528,1.656,4.1776,75.016,-0.061785436,0.05945984,-5.820013489,-36.93120486,11979.59084,0.343643302,25.57088,100.0,Homogenization was performed at 298K. First heat treatment was performed at 298K
