ID,References,Ag(wt%),Al(wt%),Be(wt%),Ce(wt%),Cr(wt%),Cu(wt%),Fe(wt%),Li(wt%),Mg(wt%),Mn(wt%),Ni(wt%),Re(wt%),Si(wt%),Sn(wt%),Ti(wt%),V(wt%),Zn(wt%),Zr(wt%),ST1,TIME1,ST2,TIME2,ST3,TIME3,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,Processing_Description,UTS(MPa)
731,"Fang H C, Luo F H, Chen K H. Effect of intermetallic phases and recrystallization on the corrosion and fracture behavior of an Al-Zn-Mg-Cu-Zr-Yb-Cr alloys. Materials Science and Engineering: A, 2017, 684: 480-490. DOI: 10. 1016/j. msea. 2016. 12. 009. ",0.0,86.33,0.0,0.0,0.09,2.2,0.0,0.0,2.47,0.0,0.0,0.21,0.0,0.0,0.0,0.0,8.54,0.16,450,60,470,60,480,120,0.0,130,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,720.0
732,"Fang H C, Luo F H, Chen K H. Effect of intermetallic phases and recrystallization on the corrosion and fracture behavior of an Al-Zn-Mg-Cu-Zr-Yb-Cr alloys. Materials Science and Engineering: A, 2017, 684: 480-490. DOI: 10. 1016/j. msea. 2016. 12. 009. ",0.0,86.55,0.0,0.0,0.0,2.12,0.0,0.0,2.44,0.0,0.0,0.21,0.0,0.0,0.0,0.0,8.52,0.16,450,60,470,60,480,120,0.0,130,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,715.0
733,"Fang H C, Chen K H, Chen X, et al. Effect of Zr, Cr and Pr additions on microstructures and properties of ultra-high strength Al–Zn–Mg–Cu alloys. Materials Science & Engineering A, 2011, 528(25-26): 7606-7615. DOI: 10. 1016/j. msea. 2011. 06. 018. ",0.0,86.86,0.0,0.0,0.0,2.1,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.16,450,60,470,60,480,120,0.0,130,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,704.0
734,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,93.72,0.0,0.0,0.0,4.0,0.07,0.0,1.3,0.55,0.0,0.0,0.05,0.0,0.06,0.0,0.1,0.15,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,496.0
735,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,93.765,0.0,0.0,0.0,3.95,0.075,0.0,1.3,0.55,0.0,0.0,0.05,0.0,0.06,0.0,0.1,0.15,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,496.0
736,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,93.665,0.0,0.0,0.0,4.1,0.075,0.0,1.5,0.6,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,476.0
737,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,93.66,0.0,0.0,0.0,4.1,0.08,0.0,1.5,0.6,0.0,0.0,0.06,0.0,,0.0,0.0,0.0,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,476.0
738,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,93.08,0.0,0.0,0.1,4.1,0.12,0.0,1.5,0.6,0.0,0.0,0.1,0.0,0.15,0.0,0.25,0.0,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,475.0
739,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,93.08,0.0,0.0,0.1,4.1,0.12,0.0,1.5,0.6,0.0,0.0,0.1,0.0,0.15,0.0,0.25,0.0,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,475.0
740,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,93.32,0.0,0.0,0.05,4.2,0.12,0.0,1.4,0.6,0.0,0.0,0.06,0.0,0.1,0.0,0.15,0.0,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,434.0
741,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,93.295,0.0,0.0,0.05,4.25,0.12,0.0,1.4,0.575,0.0,0.0,0.06,0.0,0.1,0.0,0.15,0.0,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,434.0
742,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,92.8,0.0,0.0,0.1,4.4,0.2,0.0,1.5,0.6,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.0,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,428.0
743,"Dursun T, Soutis C. Recent developments in advanced aircraft aluminium alloys. Materials & Design, 2014, 56: 862-871. DOI: 10. 1016/j. matdes. 2013. 12. 002. ",0.0,92.75,0.0,0.0,0.1,4.4,0.25,0.0,1.5,0.6,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.0,520,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h.,428.0
744,"Dong S C K. Effects of Cu content on microstructure and properties of super-high-strength Al-9. 3Zn-2. 4Mg-xCu-Zr alloy. Journal of Alloys and Compounds, 2019, 788: 329-337. DOI: 10. 1016/j. jallcom. 2019. 02. 228",0.0,87.38,0.0,0.0,0.0,0.8,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.12,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,782.0
745,"Dong S C K. Effects of Cu content on microstructure and properties of super-high-strength Al-9. 3Zn-2. 4Mg-xCu-Zr alloy. Journal of Alloys and Compounds, 2019, 788: 329-337. DOI: 10. 1016/j. jallcom. 2019. 02. 228",0.0,86.88,0.0,0.0,0.0,1.3,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.12,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,754.0
746,"Dong S C K. Effects of Cu content on microstructure and properties of super-high-strength Al-9. 3Zn-2. 4Mg-xCu-Zr alloy. Journal of Alloys and Compounds, 2019, 788: 329-337. DOI: 10. 1016/j. jallcom. 2019. 02. 228",0.0,86.68,0.0,0.0,0.0,1.5,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.12,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,753.0
747,"Dong S C K. Effects of Cu content on microstructure and properties of super-high-strength Al-9. 3Zn-2. 4Mg-xCu-Zr alloy. Journal of Alloys and Compounds, 2019, 788: 329-337. DOI: 10. 1016/j. jallcom. 2019. 02. 228",0.0,86.38,0.0,0.0,0.0,1.8,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.12,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,723.8
748,"Dong S C K. Effects of Cu content on microstructure and properties of super-high-strength Al-9. 3Zn-2. 4Mg-xCu-Zr alloy. Journal of Alloys and Compounds, 2019, 788: 329-337. DOI: 10. 1016/j. jallcom. 2019. 02. 228",0.0,85.98,0.0,0.0,0.0,2.2,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.12,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,672.0
749,"Das P, Jayaganthan R, Chowdhury T, et al. Improvement of Fracture Toughness (K1c) of 7075 Al Alloy by Cryorolling Process. Materials Science Forum, 2011, 683(2011): 81-94. DOI: 10. 4028/www. scientific. net/MSF. 683. 81. ",0.0,87.14,0.0,0.0,0.5,1.76,0.57,0.0,3.64,0.15,0.0,0.0,0.2,0.0,0.0,0.0,6.04,0.0,490,360,0,0,0,0,70.0,150,0.1,120,3.0,0,0.0,the first heat treatment is Solution treatment at 490℃ for 6h. the second heat treatment is Cold rolling at 20℃ with 70.0% reduction. the third heat treatment is Aging at 150.0℃ for 0.1 hours.,550.0
750,"Chen, G., Chen, Q., Wang, B.  et al.  Microstructure evolution and tensile mechanical properties of thixoformed high performance Al-Zn-Mg-Cu alloy.  Met. Mater. Int.  21, 897–906 (2015). https: //doi. org/10. 1007/s12540-015-5139-6",0.0,89.69,0.0,0.0,0.2,1.41,0.26,0.0,2.17,0.22,0.0,0.0,0.21,0.0,0.0,0.0,5.84,0.0,465,120,0,0,0,0,0.0,125,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 2h. the second heat treatment is Aging at 125.0℃ for 24.0 hours.,510.0
751,"Chen Z, Mo Y, Nie Z. Effect of Zn Content on the Microstructure and Properties of Super-High Strength Al-Zn-Mg-Cu Alloys. Metallurgical & Materials Transactions. Part A, 2013, 44(8): 3910-3920. DOI: 10. 1007/s11661-013-1731-x. ",0.0,86.13,0.0,0.0,0.0,1.7,0.027,0.0,2.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,1.0,120,4.0,165,8.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 120.0℃ for 4.0 hours.,748.0
752,"Chen Z, Mo Y, Nie Z. Effect of Zn Content on the Microstructure and Properties of Super-High Strength Al-Zn-Mg-Cu Alloys. Metallurgical & Materials Transactions. Part A, 2013, 44(8): 3910-3920. DOI: 10. 1007/s11661-013-1731-x. ",0.0,85.137,0.0,0.0,0.0,1.7,0.022,0.0,2.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,11.0,0.12,470,180,0,0,0,0,1.0,120,4.0,165,8.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 120.0℃ for 4.0 hours.,743.0
753,"Chen Z, Mo Y, Nie Z. Effect of Zn Content on the Microstructure and Properties of Super-High Strength Al-Zn-Mg-Cu Alloys. Metallurgical & Materials Transactions. Part A, 2013, 44(8): 3910-3920. DOI: 10. 1007/s11661-013-1731-x. ",0.0,87.235,0.0,0.0,0.0,1.7,0.025,0.0,1.9,0.0,0.0,0.0,0.02,0.0,0.0,0.0,9.0,0.12,470,180,0,0,0,0,1.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,720.0
754,"Chen Z, Mo Y, Nie Z. Effect of Zn Content on the Microstructure and Properties of Super-High Strength Al-Zn-Mg-Cu Alloys. Metallurgical & Materials Transactions. Part A, 2013, 44(8): 3910-3920. DOI: 10. 1007/s11661-013-1731-x. ",0.0,83.85,0.0,0.0,0.0,1.91,0.027,0.0,2.47,0.0,0.0,0.0,0.023,0.0,0.0,0.0,11.6,0.12,470,180,0,0,0,0,1.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,748.0
755,"Chen Z, Mo Y, Nie Z. Effect of Zn Content on the Microstructure and Properties of Super-High Strength Al-Zn-Mg-Cu Alloys. Metallurgical & Materials Transactions. Part A, 2013, 44(8): 3910-3920. DOI: 10. 1007/s11661-013-1731-x. ",0.0,82.507,0.0,0.0,0.0,1.76,0.022,0.0,2.63,0.0,0.0,0.0,0.021,0.0,0.0,0.0,12.94,0.12,470,180,0,0,0,0,1.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,743.0
756,"Chen Z, Mo Y, Nie Z. Effect of Zn Content on the Microstructure and Properties of Super-High Strength Al-Zn-Mg-Cu Alloys. Metallurgical & Materials Transactions. Part A, 2013, 44(8): 3910-3920. DOI: 10. 1007/s11661-013-1731-x. ",0.0,87.33500000000001,0.0,0.0,0.0,1.54,0.025,0.0,1.92,0.0,0.0,0.0,0.02,0.0,0.0,0.0,9.04,0.12,470,180,0,0,0,0,1.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,720.0
757,"Chen S Y, Chen K H, Peng G S, et al. Effect of quenching rate on microstructure and stress corrosion cracking of 7085 aluminum alloy. Transactions of Nonferrous Metals Society of China, 2012, 22(1): 47-52. DOI: 10. 1016/S1003-6326(11)61138-2. ",0.0,89.27,0.0,0.0,0.0,1.5,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.13,0,0,0,0,0,0,70.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 0℃ for 0h. the second heat treatment is Cold rolling at 20℃ with 70.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,532.0
758,"Cassada W A, Bartholomeusz M F. The Effect of Cu and Mg Content on Mechanical Properties of Al-Cu-Mg Alloys with and without Ag Additions. Materials Science Forum, 1996, 217-222: 1765-1770. DOI: 10. 4028/www. scientific. net/MSF. 217-222. 1765. ",0.49,92.23,0.0,0.0,0.0,5.95,0.05,0.0,0.51,0.47,0.0,0.0,0.04,0.0,0.0,0.12,0.0,0.14,530,60,0,0,0,0,1.0,180,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 180.0℃ for 12.0 hours.,531.1
759,"Cassada W A, Bartholomeusz M F. The Effect of Cu and Mg Content on Mechanical Properties of Al-Cu-Mg Alloys with and without Ag Additions. Materials Science Forum, 1996, 217-222: 1765-1770. DOI: 10. 4028/www. scientific. net/MSF. 217-222. 1765. ",0.49,93.6,0.0,0.0,0.0,5.04,0.05,0.0,0.51,0.0,0.0,0.0,0.04,0.0,0.0,0.13,0.0,0.14,530,60,0,0,0,0,1.0,180,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 180.0℃ for 12.0 hours.,512.5
760,"Cassada W A, Bartholomeusz M F. The Effect of Cu and Mg Content on Mechanical Properties of Al-Cu-Mg Alloys with and without Ag Additions. Materials Science Forum, 1996, 217-222: 1765-1770. DOI: 10. 4028/www. scientific. net/MSF. 217-222. 1765. ",0.49,93.15,0.0,0.0,0.0,5.01,0.05,0.0,0.52,0.47,0.0,0.0,0.04,0.0,0.0,0.13,0.0,0.14,530,60,0,0,0,0,1.0,180,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 180.0℃ for 12.0 hours.,511.1
761,"Cassada W A, Bartholomeusz M F. The Effect of Cu and Mg Content on Mechanical Properties of Al-Cu-Mg Alloys with and without Ag Additions. Materials Science Forum, 1996, 217-222: 1765-1770. DOI: 10. 4028/www. scientific. net/MSF. 217-222. 1765. ",0.0,92.49,0.0,0.0,0.0,6.15,0.05,0.0,0.53,0.48,0.0,0.0,0.04,0.0,0.0,0.12,0.0,0.14,530,60,0,0,0,0,1.0,180,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 180.0℃ for 12.0 hours.,495.9
762,"Cassada W A, Bartholomeusz M F. The Effect of Cu and Mg Content on Mechanical Properties of Al-Cu-Mg Alloys with and without Ag Additions. Materials Science Forum, 1996, 217-222: 1765-1770. DOI: 10. 4028/www. scientific. net/MSF. 217-222. 1765. ",0.0,93.36,0.0,0.0,0.0,5.26,0.05,0.0,0.53,0.49,0.0,0.0,0.04,0.0,0.0,0.13,0.0,0.14,530,60,0,0,0,0,1.0,180,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 180.0℃ for 12.0 hours.,482.1
763,"Cassada W A, Bartholomeusz M F. The Effect of Cu and Mg Content on Mechanical Properties of Al-Cu-Mg Alloys with and without Ag Additions. Materials Science Forum, 1996, 217-222: 1765-1770. DOI: 10. 4028/www. scientific. net/MSF. 217-222. 1765. ",0.47,94.76,0.0,0.0,0.0,3.91,0.05,0.0,0.49,0.0,0.0,0.0,0.04,0.0,0.0,0.13,0.0,0.15,530,60,0,0,0,0,1.0,180,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 180.0℃ for 12.0 hours.,444.9
764,"Benachour, M., Hadjoui, A., Benguediab, M. et al. Stress Ratio Effect on Fatigue Behavior of Aircraft Aluminum Alloy 2024 T351. MRS Online Proceedings Library 1276, 7 (2010). https: //doi. org/10. 1557/PROC-1276-7
",0.0,93.566,0.0,0.0,0.05,3.97,0.159,0.0,1.5,0.449,0.018,0.056,0.105,0.0,0.018,0.0,0.109,0.0,495,60,0,0,0,0,2.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 495℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction.,477.0
765,"Beffort O, Solenthaler C, Speidel M O. Improvement of strength and fracture toughness of a spray-deposited Al-Cu-Mg-Ag-Mn-Ti-Zr alloy by optimized heat treatments and thermomechanical treatments. Materials Science & Engineering A, 1995, 43(2): 444-448. DOI: 10. 1021/jf00050a035. ",0.0,93.85,0.0,0.0,0.0,5.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.15,525,120,0,0,0,0,0.0,180,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 2h. the second heat treatment is Aging at 180.0℃ for 12.0 hours.,520.0
766,"B H Z A, B P A R, C L C, et al. The influence of Mg/Si ratio and Cu content on the stretch formability of 6xxx aluminium alloys. Materials Science and Engineering: A 2016, 651: 688-697. DOI: 10. 1016/j. msea. 2015. 11. 016",0.0,97.84,0.0,0.0,0.0,0.29,0.08,0.0,0.96,0.12,0.0,0.0,0.48,0.0,0.11,0.0,0.12,0.0,550,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 0.5min.,261.0
767,"B H Z A, B P A R, C L C, et al. The influence of Mg/Si ratio and Cu content on the stretch formability of 6xxx aluminium alloys. Materials Science and Engineering: A 2016, 651: 688-697. DOI: 10. 1016/j. msea. 2015. 11. 016",0.0,97.9,0.0,0.0,0.0,0.0,0.07,0.0,0.41,0.12,0.0,0.0,1.26,0.0,0.11,0.0,0.13,0.0,550,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 0.5min.,254.0
768,"B H Z A, B P A R, C L C, et al. The influence of Mg/Si ratio and Cu content on the stretch formability of 6xxx aluminium alloys. Materials Science and Engineering: A 2016, 651: 688-697. DOI: 10. 1016/j. msea. 2015. 11. 016",0.0,98.1,0.0,0.0,0.0,0.0,0.06,0.0,0.7,0.11,0.0,0.0,0.8,0.0,0.12,0.0,0.11,0.0,550,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 0.5min.,264.0
769,"B H Z A, B P A R, C L C, et al. The influence of Mg/Si ratio and Cu content on the stretch formability of 6xxx aluminium alloys. Materials Science and Engineering: A 2016, 651: 688-697. DOI: 10. 1016/j. msea. 2015. 11. 016",0.0,98.03,0.0,0.0,0.0,0.0,0.07,0.0,1.06,0.12,0.0,0.0,0.5,0.0,0.1,0.0,0.12,0.0,550,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 0.5min.,251.0
770,"B H Z A, B P A R, C L C, et al. The influence of Mg/Si ratio and Cu content on the stretch formability of 6xxx aluminium alloys. Materials Science and Engineering: A 2016, 651: 688-697. DOI: 10. 1016/j. msea. 2015. 11. 016",0.0,97.73,0.0,0.0,0.0,0.27,0.09,0.0,0.35,0.12,0.0,0.0,1.22,0.0,0.11,0.0,0.11,0.0,550,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 0.5min.,262.0
771,"B H Z A, B P A R, C L C, et al. The influence of Mg/Si ratio and Cu content on the stretch formability of 6xxx aluminium alloys. Materials Science and Engineering: A 2016, 651: 688-697. DOI: 10. 1016/j. msea. 2015. 11. 016",0.0,97.82,0.0,0.0,0.0,0.29,0.07,0.0,0.65,0.11,0.0,0.0,0.85,0.0,0.11,0.0,0.1,0.0,550,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 0.5min.,283.0
772,"Alarcon O E, Nazar A M M, Monteiro W A. The effect of microstructure on the mechanical behavior and fracture mechanism in a 7050-T76 aluminum alloy. Materials Science & Engineering A, 1991, 138(2): 275-285. DOI: 10. 1016/0921-5093(91)90697-L. ",0.0,89.065,0.0,0.0,0.0,2.23,0.06,0.0,2.25,0.0,0.0,0.0,0.075,0.0,0.0,0.0,6.2,0.12,480,60,0,0,0,0,0.0,400,8.0,120,5.0,163,13.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 400.0℃ for 8.0 hours.,575.0
773,"A C V A N, A P R, B M K M, et al. Tensile Deformation and Fracture Behaviour of an Aerospace Aluminium Alloy AA2219 in Different Ageing Conditions. Procedia Materials Science, 2014, 6: 322-330. DOI: 10. 1016/j. mspro. 2014. 07. 041. ",0.0,92.48,0.0,0.0,0.0,6.65,0.15,0.0,0.01,0.33,0.0,0.0,0.09,0.0,0.04,0.0,0.09,0.16,535,60,0,0,0,0,0.0,177,18.0,191,26.0,0,0.0,the first heat treatment is Solution treatment at 535℃ for 1h. the second heat treatment is Aging at 177.0℃ for 18.0 hours.,331.0
774,7B04合金的断裂韧性. DOI: 10. 3321/j. issn: 1004-0609. 2003. 01. 040,0.0,89.3,0.0,0.0,0.15,1.75,0.15,0.0,2.2,0.35,0.0,0.0,0.1,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 0℃ for 0h.,570.0
775," Zhong H, Rometsch P, Estrin Y. Effect of alloy composition and heat treatment on mechanical performance of 6xxx aluminum alloys. 中国有色金属学报(英文版), 2014, 24(7): 2174-2178. DOI: 10. 1016/S1003-6326(14)63329-X. ",0.0,97.75,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.12,0.0,0.0,1.5,0.0,0.12,0.0,0.1,0.0,550,30,0,0,0,0,0.0,170,0.5,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 30.0min. the second heat treatment is Aging at 170.0℃ for 0.5 hours.,269.0
776," Zhong H, Rometsch P, Estrin Y. Effect of alloy composition and heat treatment on mechanical performance of 6xxx aluminum alloys. 中国有色金属学报(英文版), 2014, 24(7): 2174-2178. DOI: 10. 1016/S1003-6326(14)63329-X. ",0.0,97.97,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.12,0.0,0.0,1.26,0.0,0.11,0.0,0.13,0.0,550,30,0,0,0,0,0.0,170,0.5,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 30.0min. the second heat treatment is Aging at 170.0℃ for 0.5 hours.,254.0
777," Zhong H, Rometsch P, Estrin Y. Effect of alloy composition and heat treatment on mechanical performance of 6xxx aluminum alloys. 中国有色金属学报(英文版), 2014, 24(7): 2174-2178. DOI: 10. 1016/S1003-6326(14)63329-X. ",0.0,98.78,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.12,0.0,0.0,0.45,0.0,0.11,0.0,0.11,0.0,550,30,0,0,0,0,0.0,170,0.5,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 30.0min. the second heat treatment is Aging at 170.0℃ for 0.5 hours.,183.0
778," Zhong H, Rometsch P, Estrin Y. Effect of alloy composition and heat treatment on mechanical performance of 6xxx aluminum alloys. 中国有色金属学报(英文版), 2014, 24(7): 2174-2178. DOI: 10. 1016/S1003-6326(14)63329-X. ",0.0,98.1,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.12,0.0,0.0,0.5,0.0,0.1,0.0,0.12,0.0,550,30,0,0,0,0,0.0,170,0.5,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 30.0min. the second heat treatment is Aging at 170.0℃ for 0.5 hours.,251.0
779," Zhong H, Rometsch P, Estrin Y. Effect of alloy composition and heat treatment on mechanical performance of 6xxx aluminum alloys. 中国有色金属学报(英文版), 2014, 24(7): 2174-2178. DOI: 10. 1016/S1003-6326(14)63329-X. ",0.0,97.82,0.0,0.0,0.0,0.27,0.0,0.0,0.35,0.12,0.0,0.0,1.22,0.0,0.11,0.0,0.11,0.0,550,30,0,0,0,0,0.0,170,0.5,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 30.0min. the second heat treatment is Aging at 170.0℃ for 0.5 hours.,262.0
