ID,Al(wt%),Si(wt%),Mn(wt%),Zn(wt%),Fe(wt%),Cu(wt%),Mg(wt%),Ti(wt%),Cr(wt%),Ni(wt%),Zr(wt%),Re(wt%),Ag(wt%),Li(wt%),V(wt%),Be(wt%),Sn(wt%),Ce(wt%),"Processing（T6:1),(T7X:2),(RRA:3),(T8:4),(T5:5),(只固溶:6),(挤压:7),(未描述:8),(只有均匀化:9)",总热处理工艺,ST（℃）多级固溶机制以|隔开,固溶时间（min）多级固溶机制以|隔开,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,UTS(MPa),References,Processing_Description,ST1,TIME1,ST2,TIME2,ST3,TIME3
677,90.369,0.031,0.0,7.82,0.068,0.003,1.57,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶80h+水淬+115℃一级时效7h+160℃二级时效2h,470,80,0.0,115,7.0,160,2.0,0,0.0,568.0,"Liao Y G, Han X Q, Zeng M X, et al. Influence of Cu on microstructure and tensile properties of 7XXX series aluminum alloy. Materials & Design, 2015, 66: 581-586. DOI: 10. 1016/j. matdes. 2014. 05. 003. ",the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 115.0℃ for 7.0 hours.,470,80,0,0,0,0
678,90.369,0.031,0.0,7.82,0.068,0.003,1.57,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶80h+水淬+115℃一级时效7h+160℃二级时效12h,470,80,0.0,115,7.0,160,12.0,0,0.0,532.0,"Liao Y G, Han X Q, Zeng M X, et al. Influence of Cu on microstructure and tensile properties of 7XXX series aluminum alloy. Materials & Design, 2015, 66: 581-586. DOI: 10. 1016/j. matdes. 2014. 05. 003. ",the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 115.0℃ for 7.0 hours.,470,80,0,0,0,0
679,90.369,0.031,0.0,7.82,0.068,0.003,1.57,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶80h+水淬+115℃一级时效7h+160℃二级时效24h,470,80,0.0,115,7.0,160,24.0,0,0.0,512.0,"Liao Y G, Han X Q, Zeng M X, et al. Influence of Cu on microstructure and tensile properties of 7XXX series aluminum alloy. Materials & Design, 2015, 66: 581-586. DOI: 10. 1016/j. matdes. 2014. 05. 003. ",the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 115.0℃ for 7.0 hours.,470,80,0,0,0,0
680,90.369,0.031,0.0,7.82,0.068,0.003,1.57,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶80h+水淬+115℃一级时效7h+160℃二级时效36h,470,80,0.0,115,7.0,160,36.0,0,0.0,493.0,"Liao Y G, Han X Q, Zeng M X, et al. Influence of Cu on microstructure and tensile properties of 7XXX series aluminum alloy. Materials & Design, 2015, 66: 581-586. DOI: 10. 1016/j. matdes. 2014. 05. 003. ",the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 115.0℃ for 7.0 hours.,470,80,0,0,0,0
681,90.369,0.031,0.0,7.82,0.068,0.003,1.57,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,470℃固溶80h+水淬+120℃一级时效22h+180℃二级时效1h+120℃三级时效22h,470,80,0.0,120,22.0,180,1.0,120,22.0,583.0,"Liao Y G, Han X Q, Zeng M X, et al. Influence of Cu on microstructure and tensile properties of 7XXX series aluminum alloy. Materials & Design, 2015, 66: 581-586. DOI: 10. 1016/j. matdes. 2014. 05. 003. ",the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 120.0℃ for 22.0 hours.,470,80,0,0,0,0
682,90.369,0.031,0.0,7.82,0.068,0.003,1.57,0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,470℃固溶80h+水淬+120℃一级时效22h+180℃二级时效2h+120℃三级时效22h,470,80,0.0,120,22.0,180,2.0,120,22.0,563.0,"Liao Y G, Han X Q, Zeng M X, et al. Influence of Cu on microstructure and tensile properties of 7XXX series aluminum alloy. Materials & Design, 2015, 66: 581-586. DOI: 10. 1016/j. matdes. 2014. 05. 003. ",the first heat treatment is Solution treatment at 470℃ for 80.0min. the second heat treatment is Aging at 120.0℃ for 22.0 hours.,470,80,0,0,0,0
683,89.25,0.01,0.0,7.5,0.02,1.4,1.7,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,475℃固溶2h+水淬+120℃一级时效6h+160℃二级时效8h,475,120,0.0,120,6.0,160,8.0,0,0.0,525.0,"Li X W, Xiong B Q, Zhang Y G, et al. Investigation of Microstructure and Properties of an Al-Zn-Mg-Cu Alloy. Advanced Materials Research, 2013, 668: 885-889. DOI: 10. 4028/www. scientific. net/AMR. 668. 885. ",the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,475,120,0,0,0,0
684,89.32000000000001,0.02,0.0,7.5,0.05,1.4,1.6,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,475℃固溶2h+水淬+变形1.5%+120℃一级时效6h+160℃二级时效8h,475,120,1.5,120,6.0,160,8.0,0,0.0,517.0,"Li X W, Xiong B Q, Zhang Y A, et al. Properties and Microstructure of an Al-Zn-Mg-Cu Alloy Forging. Advanced Materials Research, 2015, 1120-1121: 1019-1023. DOI: 10. 4028/www. scientific. net/AMR. 1120-1121. 1019. ",the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 6.0 hours.,475,120,0,0,0,0
685,85.4,0.0,0.0,10.57,0.0,1.36,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465℃固溶1h+485℃固溶1h+水淬+120℃一级时效18h,465|485,60|60,0.0,120,18.0,0,0.0,0,0.0,814.0,"Li H, Cao F, Guo S, et al. Effects of Mg and Cu on microstructures and properties of spray-deposited Al-Zn-Mg-Cu alloys. Journal of Alloys and Compounds, 2017, 719: 89-96. DOI: 10. 1016/j. jallcom. 2017. 05. 101. ",the first heat treatment is Solution treatment at 465℃ for 1h. the second heat treatment is Solution treatment at 485℃ for 1h. the third heat treatment is Aging at 120.0℃ for 18.0 hours.,465,60,485,60,0,0
686,85.07,0.0,0.0,10.78,0.0,1.7,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465℃固溶1h+485℃固溶1h+水淬+120℃一级时效20h,465|485,60|60,0.0,120,20.0,0,0.0,0,0.0,812.0,"Li H, Cao F, Guo S, et al. Effects of Mg and Cu on microstructures and properties of spray-deposited Al-Zn-Mg-Cu alloys. Journal of Alloys and Compounds, 2017, 719: 89-96. DOI: 10. 1016/j. jallcom. 2017. 05. 101. ",the first heat treatment is Solution treatment at 465℃ for 1h. the second heat treatment is Solution treatment at 485℃ for 1h. the third heat treatment is Aging at 120.0℃ for 20.0 hours.,465,60,485,60,0,0
687,85.66,0.0,0.0,10.39,0.0,1.93,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465℃固溶1h+485℃固溶1h+水淬+120℃一级时效20h,465|485,60|60,0.0,120,20.0,0,0.0,0,0.0,805.0,"Li H, Cao F, Guo S, et al. Effects of Mg and Cu on microstructures and properties of spray-deposited Al-Zn-Mg-Cu alloys. Journal of Alloys and Compounds, 2017, 719: 89-96. DOI: 10. 1016/j. jallcom. 2017. 05. 101. ",the first heat treatment is Solution treatment at 465℃ for 1h. the second heat treatment is Solution treatment at 485℃ for 1h. the third heat treatment is Aging at 120.0℃ for 20.0 hours.,465,60,485,60,0,0
688,84.77,0.0,0.0,10.63,0.0,1.95,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465℃固溶1h+485℃固溶1h+水淬+120℃一级时效18h,465|485,60|60,0.0,120,18.0,0,0.0,0,0.0,797.0,"Li H, Cao F, Guo S, et al. Effects of Mg and Cu on microstructures and properties of spray-deposited Al-Zn-Mg-Cu alloys. Journal of Alloys and Compounds, 2017, 719: 89-96. DOI: 10. 1016/j. jallcom. 2017. 05. 101. ",the first heat treatment is Solution treatment at 465℃ for 1h. the second heat treatment is Solution treatment at 485℃ for 1h. the third heat treatment is Aging at 120.0℃ for 18.0 hours.,465,60,485,60,0,0
689,93.665,0.06,0.6,0.0,0.075,4.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465℃固溶90min+水淬+94℃一级时效8h+140℃二级时效10h,465,90,0.0,94,8.0,140,10.0,0,0.0,476.0,"Lee D H, Nam S W. Role of Mn-dispersoid in the fracture toughness enhancement of Al-Zn-Mg-(Mn) alloys. Metals & Materials, 1995, 1(1): 71-76. DOI: 10. 1007/BF03055326. ",the first heat treatment is Solution treatment at 465℃ for 90.0min. the second heat treatment is Aging at 94.0℃ for 8.0 hours.,465,90,0,0,0,0
690,93.08,0.1,0.6,0.25,0.12,4.1,1.5,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465℃固溶90min+水淬+94℃一级时效8h+140℃二级时效10h,465,90,0.0,94,8.0,140,10.0,0,0.0,475.0,"Lee D H, Nam S W. Role of Mn-dispersoid in the fracture toughness enhancement of Al-Zn-Mg-(Mn) alloys. Metals & Materials, 1995, 1(1): 71-76. DOI: 10. 1007/BF03055326. ",the first heat treatment is Solution treatment at 465℃ for 90.0min. the second heat treatment is Aging at 94.0℃ for 8.0 hours.,465,90,0,0,0,0
691,93.32,0.06,0.6,0.15,0.12,4.2,1.4,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465℃固溶90min+水淬+94℃一级时效8h+140℃二级时效10h,465,90,0.0,94,8.0,140,10.0,0,0.0,434.0,"Lee D H, Nam S W. Role of Mn-dispersoid in the fracture toughness enhancement of Al-Zn-Mg-(Mn) alloys. Metals & Materials, 1995, 1(1): 71-76. DOI: 10. 1007/BF03055326. ",the first heat treatment is Solution treatment at 465℃ for 90.0min. the second heat treatment is Aging at 94.0℃ for 8.0 hours.,465,90,0,0,0,0
692,92.8,0.25,0.6,0.0,0.2,4.4,1.5,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,465℃固溶90min+水淬+94℃一级时效8h+140℃二级时效10h,465,90,0.0,94,8.0,140,10.0,0,0.0,428.0,"Lee D H, Nam S W. Role of Mn-dispersoid in the fracture toughness enhancement of Al-Zn-Mg-(Mn) alloys. Metals & Materials, 1995, 1(1): 71-76. DOI: 10. 1007/BF03055326. ",the first heat treatment is Solution treatment at 465℃ for 90.0min. the second heat treatment is Aging at 94.0℃ for 8.0 hours.,465,90,0,0,0,0
693,87.372,0.08,0.004,7.91,0.096,2.42,1.98,0.014,0.004,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,704.0,"L. L, Liu, Q. L, et al. The effects of aging treatments on mechanical property and corrosion behavior of spray formed 7055 aluminium alloy. Journal of Alloys and Compounds, 2018, 735: 261-276. DOI: 10. 1016/j. jallcom. 2017. 11. 070. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
694,87.372,0.08,0.004,7.91,0.096,2.42,1.98,0.014,0.004,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效8h+150℃二级时效16h,475,40,0.0,120,8.0,150,16.0,0,0.0,625.0,"L. L, Liu, Q. L, et al. The effects of aging treatments on mechanical property and corrosion behavior of spray formed 7055 aluminium alloy. Journal of Alloys and Compounds, 2018, 735: 261-276. DOI: 10. 1016/j. jallcom. 2017. 11. 070. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,475,40,0,0,0,0
695,87.372,0.08,0.004,7.91,0.096,2.42,1.98,0.014,0.004,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h+160℃二级时效0.5h+120℃三级时效24h,475,40,0.0,120,24.0,160,0.5,120,24.0,732.0,"L. L, Liu, Q. L, et al. The effects of aging treatments on mechanical property and corrosion behavior of spray formed 7055 aluminium alloy. Journal of Alloys and Compounds, 2018, 735: 261-276. DOI: 10. 1016/j. jallcom. 2017. 11. 070. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
696,88.87,0.09,0.03,5.9,0.19,1.9,2.8,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶2h+水淬+变形1.5%+120℃一级时效24h,475,120,1.5,120,24.0,0,0.0,0,0.0,608.0,"Kumar S M, Kumar V R, Kumar M E S, et al. Mechanical characterization and fracture toughness of electroplated cadmium coating of Al –Zn alloy, T6. International Conference on Functional Materials. AIP Publishing LLC, 2017. DOI: 10. 1063/1. 4990238. ",the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,475,120,0,0,0,0
697,88.53,0.0,0.0,7.0,0.0,1.42,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,624.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
698,88.47,0.0,0.0,6.71,0.0,1.96,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,602.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
699,89.63,0.0,0.0,6.07,0.0,1.73,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,602.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
700,89.28999999999999,0.0,0.0,6.93,0.0,1.64,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,598.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
701,89.51,0.0,0.0,6.24,0.0,1.73,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,598.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
702,90.1,0.0,0.0,6.01,0.0,1.75,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,596.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
703,89.2,0.0,0.0,6.93,0.0,2.07,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶1.5h+水淬+120℃一级时效24h,470,60,0.0,120,24.0,0,0.0,0,0.0,595.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,60,0,0,0,0
704,90.2,0.0,0.0,5.04,0.0,1.96,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,583.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
705,90.59,0.0,0.0,5.13,0.0,1.52,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,581.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
706,91.14,0.0,0.0,4.94,0.0,2.04,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,563.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
707,91.16,0.0,0.0,5.5,0.0,1.42,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效3h+165℃二级时效4h,470,60,0.0,120,3.0,165,4.0,0,0.0,559.0,"Kudryashov V G, Teleshov V V, Rudnitskii E N, et al. Fracture toughness of Al-Zn-Mg-Cu alloys. Strength of Materials, 1976, 8(11): 1293-1298. DOI: 10. 1007/BF01528750. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,470,60,0,0,0,0
708,97.88,0.56,0.02,0.01,0.22,0.24,1.01,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,530℃固溶4h+水淬+175℃时效8h,530,240,0.0,175,8.0,0,0.0,0,0.0,287.7,"Kim, W. J., Kim, J. K., Park, T. Y.  et al.  Enhancement of strength and superplasticity in a 6061 Al alloy processed by equal-channel-angular-pressing.  Metall Mater Trans A 33, 3155–3164 (2002). https: //doi. org/10. 1007/s11661-002-0301-4",the first heat treatment is Solution treatment at 530℃ for 4h. the second heat treatment is Aging at 175.0℃ for 8.0 hours.,530,240,0,0,0,0
709,87.69,0.06,0.0,8.1,0.075,1.7,2.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶1.5h+变形2%+水淬+120℃时效24h,475,90,2.0,120,24.0,0,0.0,0,0.0,665.0,"Kamp, N., Sinclair, I. & Starink, M. J. Toughness-strength relations in the overaged 7449 al-based alloy.  Metall Mater Trans A 33, 1125–1136 (2002). https: //doi. org/10. 1007/s11661-002-0214-2",the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,475,90,0,0,0,0
710,89.39,0.06,0.0,6.2,0.075,1.9,2.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶1.5h+变形2%+水淬+120℃时效24h,475,90,2.0,120,24.0,0,0.0,0,0.0,644.0,"Kamp, N., Sinclair, I. & Starink, M. J. Toughness-strength relations in the overaged 7449 al-based alloy.  Metall Mater Trans A 33, 1125–1136 (2002). https: //doi. org/10. 1007/s11661-002-0214-2",the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,475,90,0,0,0,0
711,87.69,0.06,0.0,8.1,0.075,1.7,2.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效24h+165℃二级时效12h,475,90,0.0,120,24.0,165,12.0,0,0.0,561.0,"Kamp, N., Sinclair, I. & Starink, M. J. Toughness-strength relations in the overaged 7449 al-based alloy.  Metall Mater Trans A 33, 1125–1136 (2002). https: //doi. org/10. 1007/s11661-002-0214-2",the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,90,0,0,0,0
712,87.69,0.06,0.0,8.1,0.075,1.7,2.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效24h+165℃二级时效24h,475,90,0.0,120,24.0,165,24.0,0,0.0,535.0,"Kamp, N., Sinclair, I. & Starink, M. J. Toughness-strength relations in the overaged 7449 al-based alloy.  Metall Mater Trans A 33, 1125–1136 (2002). https: //doi. org/10. 1007/s11661-002-0214-2",the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,90,0,0,0,0
713,87.69,0.06,0.0,8.1,0.075,1.7,2.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶1.5h+水淬+120℃一级时效24h+165℃二级时效39h,475,90,0.0,120,24.0,165,39.0,0,0.0,498.0,"Kamp, N., Sinclair, I. & Starink, M. J. Toughness-strength relations in the overaged 7449 al-based alloy.  Metall Mater Trans A 33, 1125–1136 (2002). https: //doi. org/10. 1007/s11661-002-0214-2",the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,90,0,0,0,0
714,87.69,0.06,0.0,8.1,0.075,1.7,2.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶1.5h+水淬+170℃一级时效24h,475,90,0.0,170,24.0,0,0.0,0,0.0,500.0,"Kamp, N., Sinclair, I. & Starink, M. J. Toughness-strength relations in the overaged 7449 al-based alloy.  Metall Mater Trans A 33, 1125–1136 (2002). https: //doi. org/10. 1007/s11661-002-0214-2",the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 170.0℃ for 24.0 hours.,475,90,0,0,0,0
715,87.69,0.06,0.0,8.1,0.075,1.7,2.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶1.5h+水淬+160℃一级时效48h,475,90,0.0,160,48.0,0,0.0,0,0.0,481.0,"Kamp, N., Sinclair, I. & Starink, M. J. Toughness-strength relations in the overaged 7449 al-based alloy.  Metall Mater Trans A 33, 1125–1136 (2002). https: //doi. org/10. 1007/s11661-002-0214-2",the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 160.0℃ for 48.0 hours.,475,90,0,0,0,0
716,92.07,0.08,1.08,0.0,0.12,4.77,1.75,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,496℃固溶1h+水淬+190℃一级时效8h,496,60,1.5,190,8.0,0,0.0,0,0.0,588.0,"Kamat S V, Hirth J P. Mixed Mode I/II fracture toughness of 2034 aluminum alloys. Acta Materialia, 1996, 44(1): 201–208. DOI: 10. 1016/1359-6454(95)00169-8. ",the first heat treatment is Solution treatment at 496℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 190.0℃ for 8.0 hours.,496,60,0,0,0,0
717,94.27,0.04,0.05,0.0,0.06,3.96,1.48,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,496℃固溶1h+水淬+190℃一级时效6h,496,60,1.5,190,6.0,0,0.0,0,0.0,507.0,"Kamat S V, Hirth J P. Mixed Mode I/II fracture toughness of 2034 aluminum alloys. Acta Materialia, 1996, 44(1): 201–208. DOI: 10. 1016/1359-6454(95)00169-8. ",the first heat treatment is Solution treatment at 496℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction. the third heat treatment is Aging at 190.0℃ for 6.0 hours.,496,60,0,0,0,0
718,89.71000000000001,0.0,0.0,5.55,0.0,1.99,2.55,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶1h+水淬+自然时效1周+120℃一级时效24h,470,60,0.0,120,24.0,0,0.0,0,0.0,582.0,"Ji-Gang, Yang, Bin-Lung, et al. Influence of microstructure on the mechanical properties and stress corrosion susceptibility of 7050 Al-alloy. Scandinavian Journal of Metallurgy, 2001, 30(3): 158-167. DOI: 10. 1034/j. 1600-0692. 2001. 300306. x. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,60,0,0,0,0
